time,altitude,velocity,acceleration
40.2792,994.858,-110.763,-2.29873
40.2892,993.75,-110.786,-2.29561
40.2992,992.642,-110.809,-2.2925
40.3092,991.533,-110.832,-2.28939
40.3192,990.425,-110.854,-2.28628
40.3292,989.316,-110.877,-2.28317
40.3392,988.207,-110.9,-2.28007
40.3492,987.098,-110.923,-2.27698
40.3592,985.988,-110.946,-2.27388
40.3692,984.879,-110.968,-2.27079
40.3792,983.769,-110.991,-2.26771
40.3892,982.659,-111.014,-2.26462
40.3992,981.548,-111.036,-2.26154
40.4092,980.438,-111.059,-2.25847
40.4192,979.327,-111.081,-2.2554
40.4292,978.216,-111.104,-2.25233
40.4392,977.105,-111.126,-2.24926
40.4492,975.993,-111.149,-2.2462
40.4592,974.881,-111.171,-2.24314
40.4692,973.769,-111.194,-2.24009
40.4792,972.657,-111.216,-2.23704
40.4892,971.545,-111.238,-2.23399
40.4992,970.432,-111.261,-2.23095
40.5092,969.319,-111.283,-2.22791
40.5192,968.206,-111.305,-2.22487
40.5292,967.093,-111.327,-2.22184
40.5392,965.98,-111.35,-2.21881
40.5492,964.866,-111.372,-2.21578
40.5592,963.752,-111.394,-2.21276
40.5692,962.638,-111.416,-2.20974
40.5792,961.523,-111.438,-2.20673
40.5892,960.409,-111.46,-2.20371
40.5992,959.294,-111.482,-2.20071
40.6092,958.179,-111.504,-2.1977
40.6192,957.064,-111.526,-2.1947
40.6292,955.948,-111.548,-2.1917
40.6392,954.832,-111.57,-2.1887
40.6492,953.717,-111.592,-2.18571
40.6592,952.6,-111.613,-2.18273
40.6692,951.484,-111.635,-2.17974
40.6792,950.367,-111.657,-2.17676
40.6892,949.251,-111.679,-2.17378
40.6992,948.134,-111.7,-2.17081
40.7092,947.016,-111.722,-2.16784
40.7192,945.899,-111.744,-2.16487
40.7292,944.781,-111.765,-2.16191
40.7392,943.664,-111.787,-2.15895
40.7492,942.545,-111.809,-2.15599
40.7592,941.427,-111.83,-2.15304
40.7692,940.309,-111.852,-2.15009
40.7792,939.19,-111.873,-2.14715
40.7892,938.071,-111.895,-2.14421
40.7992,936.952,-111.916,-2.14127
40.8092,935.832,-111.937,-2.13833
40.8192,934.713,-111.959,-2.1354
40.8292,933.593,-111.98,-2.13247
40.8392,932.473,-112.001,-2.12955
40.8492,931.353,-112.023,-2.12662
40.8591,930.232,-112.044,-2.12371
40.8691,929.112,-112.065,-2.12079
40.8791,927.991,-112.086,-2.11788
40.8891,926.87,-112.107,-2.11497
40.8991,925.748,-112.128,-2.11207
40.9091,924.627,-112.15,-2.10917
40.9191,923.505,-112.171,-2.10627
40.9291,922.383,-112.192,-2.10338
40.9391,921.261,-112.213,-2.10049
40.9491,920.139,-112.234,-2.0976
40.9591,919.016,-112.255,-2.09472
40.9691,917.894,-112.275,-2.09183
40.9791,916.771,-112.296,-2.08896
40.9891,915.647,-112.317,-2.08608
40.9991,914.524,-112.338,-2.08321
41.0091,913.401,-112.359,-2.08035
41.0191,912.277,-112.38,-2.07748
41.0291,911.153,-112.4,-2.07463
41.0391,910.029,-112.421,-2.07177
41.0491,908.904,-112.442,-2.06891
41.0591,907.779,-112.462,-2.06607
41.0691,906.655,-112.483,-2.06322
41.0791,905.53,-112.504,-2.06038
41.0891,904.404,-112.524,-2.05754
41.0991,903.279,-112.545,-2.0547
41.1091,902.153,-112.565,-2.05187
41.1191,901.027,-112.586,-2.04904
41.1291,899.901,-112.606,-2.04621
41.1391,898.775,-112.627,-2.04339
41.1491,897.649,-112.647,-2.04057
41.1591,896.522,-112.668,-2.03776
41.1691,895.395,-112.688,-2.03495
41.1791,894.268,-112.708,-2.03214
41.1891,893.141,-112.728,-2.02933
41.1991,892.013,-112.749,-2.02653
41.2091,890.886,-112.769,-2.02373
41.2191,889.758,-112.789,-2.02093
41.2291,888.63,-112.809,-2.01814
41.2391,887.501,-112.83,-2.01535
41.2491,886.373,-112.85,-2.01257
41.2591,885.244,-112.87,-2.00979
41.2691,884.115,-112.89,-2.00701
41.2791,882.986,-112.91,-2.00423
41.2891,881.857,-112.93,-2.00146
41.2991,880.727,-112.95,-1.99869
41.3091,879.598,-112.97,-1.99593
41.3191,878.468,-112.99,-1.99316
41.3291,877.338,-113.01,-1.99041
41.3391,876.207,-113.03,-1.98765
41.3491,875.077,-113.049,-1.9849
41.3591,873.946,-113.069,-1.98215
41.3691,872.815,-113.089,-1.9794
41.3791,871.684,-113.109,-1.97666
41.3891,870.553,-113.129,-1.97393
41.3991,869.421,-113.148,-1.97119
41.4091,868.29,-113.168,-1.96846
41.4191,867.158,-113.188,-1.96573
41.4291,866.026,-113.207,-1.963
41.4391,864.893,-113.227,-1.96028
41.4491,863.761,-113.246,-1.95756
41.459,862.628,-113.266,-1.95485
41.469,861.495,-113.285,-1.95213
41.479,860.362,-113.305,-1.94943
41.489,859.229,-113.324,-1.94672
41.499,858.096,-113.344,-1.94402
41.509,856.962,-113.363,-1.94132
41.519,855.828,-113.383,-1.93862
41.529,854.694,-113.402,-1.93593
41.539,853.56,-113.421,-1.93324
41.549,852.426,-113.441,-1.93056
41.559,851.291,-113.46,-1.92787
41.569,850.156,-113.479,-1.92519
41.579,849.021,-113.498,-1.92252
41.589,847.886,-113.518,-1.91985
41.599,846.751,-113.537,-1.91718
41.609,845.615,-113.556,-1.91451
41.619,844.479,-113.575,-1.91185
41.629,843.344,-113.594,-1.90919
41.639,842.207,-113.613,-1.90653
41.649,841.071,-113.632,-1.90388
41.659,839.935,-113.651,-1.90123
41.669,838.798,-113.67,-1.89858
41.679,837.661,-113.689,-1.89594
41.689,836.524,-113.708,-1.8933
41.699,835.387,-113.727,-1.89066
41.709,834.249,-113.746,-1.88803
41.719,833.111,-113.765,-1.8854
41.729,831.974,-113.784,-1.88277
41.739,830.836,-113.802,-1.88015
41.749,829.697,-113.821,-1.87752
41.759,828.559,-113.84,-1.87491
41.769,827.42,-113.859,-1.87229
41.779,826.282,-113.877,-1.86968
41.789,825.143,-113.896,-1.86707
41.799,824.003,-113.915,-1.86447
41.809,822.864,-113.933,-1.86187
41.819,821.725,-113.952,-1.85927
41.829,820.585,-113.97,-1.85667
41.839,819.445,-113.989,-1.85408
41.849,818.305,-114.007,-1.85149
41.859,817.165,-114.026,-1.84891
41.869,816.024,-114.044,-1.84633
41.879,814.884,-114.063,-1.84375
41.889,813.743,-114.081,-1.84117
41.899,812.602,-114.1,-1.8386
41.909,811.461,-114.118,-1.83603
41.919,810.319,-114.136,-1.83346
41.929,809.178,-114.155,-1.8309
41.939,808.036,-114.173,-1.82834
41.949,806.894,-114.191,-1.82578
41.959,805.752,-114.209,-1.82323
41.969,804.61,-114.228,-1.82068
41.979,803.467,-114.246,-1.81813
41.989,802.325,-114.264,-1.81558
41.999,801.182,-114.282,-1.81304
42.009,800.039,-114.3,-1.81051
42.019,798.896,-114.318,-1.80797
42.029,797.752,-114.336,-1.80544
42.039,796.609,-114.354,-1.80291
42.049,795.465,-114.372,-1.80039
42.0589,794.321,-114.39,-1.79786
42.0689,793.177,-114.408,-1.79534
42.0789,792.033,-114.426,-1.79283
42.0889,790.888,-114.444,-1.79032
42.0989,789.744,-114.462,-1.78781
42.1089,788.599,-114.48,-1.7853
42.1189,787.454,-114.498,-1.7828
42.1289,786.309,-114.515,-1.7803
42.1389,785.163,-114.533,-1.7778
42.1489,784.018,-114.551,-1.77531
42.1589,782.872,-114.569,-1.77281
42.1689,781.726,-114.586,-1.77033
42.1789,780.58,-114.604,-1.76784
42.1889,779.434,-114.622,-1.76536
42.1989,778.288,-114.639,-1.76288
42.2089,777.141,-114.657,-1.76041
42.2189,775.994,-114.675,-1.75793
42.2289,774.847,-114.692,-1.75546
42.2389,773.7,-114.71,-1.753
42.2489,772.553,-114.727,-1.75053
42.2589,771.406,-114.745,-1.74807
42.2689,770.258,-114.762,-1.74562
42.2789,769.11,-114.78,-1.74316
42.2889,767.962,-114.797,-1.74071
42.2989,766.814,-114.814,-1.73826
42.3089,765.666,-114.832,-1.73582
42.3189,764.517,-114.849,-1.73338
42.3289,763.369,-114.866,-1.73094
42.3389,762.22,-114.884,-1.72851
42.3489,761.071,-114.901,-1.72607
42.3589,759.922,-114.918,-1.72364
42.3689,758.772,-114.935,-1.72122
42.3789,757.623,-114.953,-1.71879
42.3889,756.473,-114.97,-1.71637
42.3989,755.323,-114.987,-1.71396
42.4089,754.173,-115.004,-1.71154
42.4189,753.023,-115.021,-1.70913
42.4289,751.872,-115.038,-1.70672
42.4389,750.722,-115.055,-1.70432
42.4489,749.571,-115.072,-1.70192
42.4589,748.42,-115.089,-1.69952
42.4689,747.269,-115.106,-1.69712
42.4789,746.118,-115.123,-1.69473
42.4889,744.967,-115.14,-1.69234
42.4989,743.815,-115.157,-1.68995
42.5089,742.663,-115.174,-1.68757
42.5189,741.511,-115.191,-1.68519
42.5289,740.359,-115.207,-1.68281
42.5389,739.207,-115.224,-1.68044
42.5489,738.055,-115.241,-1.67806
42.5589,736.902,-115.258,-1.67569
42.5689,735.749,-115.275,-1.67333
42.5789,734.596,-115.291,-1.67097
42.5889,733.443,-115.308,-1.66861
42.5989,732.29,-115.325,-1.66625
42.6089,731.137,-115.341,-1.6639
42.6189,729.983,-115.358,-1.66155
42.6289,728.829,-115.374,-1.6592
42.6389,727.675,-115.391,-1.65685
42.6488,726.521,-115.408,-1.65451
42.6588,725.367,-115.424,-1.65217
42.6688,724.213,-115.441,-1.64983
42.6788,723.058,-115.457,-1.6475
42.6888,721.903,-115.474,-1.64517
42.6988,720.749,-115.49,-1.64285
42.7088,719.593,-115.506,-1.64052
42.7188,718.438,-115.523,-1.6382
42.7288,717.283,-115.539,-1.63588
42.7388,716.127,-115.555,-1.63357
42.7488,714.972,-115.572,-1.63126
42.7588,713.816,-115.588,-1.62895
42.7688,712.66,-115.604,-1.62664
42.7788,711.503,-115.621,-1.62434
42.7888,710.347,-115.637,-1.62204
42.7988,709.19,-115.653,-1.61974
42.8088,708.034,-115.669,-1.61744
42.8188,706.877,-115.685,-1.61515
42.8288,705.72,-115.701,-1.61286
42.8388,704.563,-115.717,-1.61058
42.8488,703.405,-115.734,-1.6083
42.8588,702.248,-115.75,-1.60602
42.8688,701.09,-115.766,-1.60374
42.8788,699.932,-115.782,-1.60146
42.8888,698.774,-115.798,-1.59919
42.8988,697.616,-115.814,-1.59693
42.9088,696.458,-115.83,-1.59466
42.9188,695.3,-115.846,-1.5924
42.9288,694.141,-115.861,-1.59014
42.9388,692.982,-115.877,-1.58788
42.9488,691.823,-115.893,-1.58563
42.9588,690.664,-115.909,-1.58338
42.9688,689.505,-115.925,-1.58113
42.9788,688.345,-115.941,-1.57889
42.9888,687.186,-115.956,-1.57664
42.9988,686.026,-115.972,-1.5744
43.0088,684.866,-115.988,-1.57217
43.0188,683.706,-116.004,-1.56993
43.0288,682.546,-116.019,-1.5677
43.0388,681.386,-116.035,-1.56547
43.0488,680.225,-116.05,-1.56325
43.0588,679.065,-116.066,-1.56103
43.0688,677.904,-116.082,-1.55881
43.0788,676.743,-116.097,-1.55659
43.0888,675.582,-116.113,-1.55438
43.0988,674.42,-116.128,-1.55217
43.1088,673.259,-116.144,-1.54996
43.1188,672.097,-116.159,-1.54775
43.1288,670.936,-116.175,-1.54555
43.1388,669.774,-116.19,-1.54335
43.1488,668.612,-116.206,-1.54116
43.1588,667.449,-116.221,-1.53896
43.1688,666.287,-116.236,-1.53677
43.1788,665.125,-116.252,-1.53458
43.1888,663.962,-116.267,-1.5324
43.1988,662.799,-116.282,-1.53022
43.2088,661.636,-116.298,-1.52804
43.2188,660.473,-116.313,-1.52586
43.2288,659.31,-116.328,-1.52368
43.2388,658.146,-116.343,-1.52151
43.2487,656.983,-116.358,-1.51935
43.2587,655.819,-116.374,-1.51718
43.2687,654.655,-116.389,-1.51502
43.2787,653.491,-116.404,-1.51286
43.2887,652.327,-116.419,-1.5107
43.2987,651.162,-116.434,-1.50855
43.3087,649.998,-116.449,-1.50639
43.3187,648.833,-116.464,-1.50425
43.3287,647.668,-116.479,-1.5021
43.3387,646.504,-116.494,-1.49996
43.3487,645.338,-116.509,-1.49782
43.3587,644.173,-116.524,-1.49568
43.3687,643.008,-116.539,-1.49354
43.3787,641.842,-116.554,-1.49141
43.3887,640.677,-116.569,-1.48928
43.3987,639.511,-116.584,-1.48716
43.4087,638.345,-116.599,-1.48503
43.4187,637.179,-116.613,-1.48291
43.4287,636.012,-116.628,-1.48079
43.4387,634.846,-116.643,-1.47868
43.4487,633.679,-116.658,-1.47657
43.4587,632.513,-116.673,-1.47446
43.4687,631.346,-116.687,-1.47235
43.4787,630.179,-116.702,-1.47024
43.4887,629.012,-116.717,-1.46814
43.4987,627.844,-116.731,-1.46604
43.5087,626.677,-116.746,-1.46395
43.5187,625.509,-116.761,-1.46185
43.5287,624.341,-116.775,-1.45976
43.5387,623.174,-116.79,-1.45767
43.5487,622.005,-116.804,-1.45559
43.5587,620.837,-116.819,-1.45351
43.5687,619.669,-116.833,-1.45143
43.5787,618.5,-116.848,-1.44935
43.5887,617.332,-116.862,-1.44727
43.5987,616.163,-116.877,-1.4452
43.6087,614.994,-116.891,-1.44313
43.6187,613.825,-116.906,-1.44107
43.6287,612.656,-116.92,-1.439
43.6387,611.487,-116.934,-1.43694
43.6487,610.317,-116.949,-1.43488
43.6587,609.147,-116.963,-1.43283
43.6687,607.978,-116.977,-1.43078
43.6787,606.808,-116.992,-1.42873
43.6887,605.638,-117.006,-1.42668
43.6987,604.467,-117.02,-1.42463
43.7087,603.297,-117.034,-1.42259
43.7187,602.127,-117.049,-1.42055
43.7287,600.956,-117.063,-1.41852
43.7387,599.785,-117.077,-1.41648
43.7487,598.614,-117.091,-1.41445
43.7587,597.443,-117.105,-1.41242
43.7687,596.272,-117.119,-1.4104
43.7787,595.101,-117.133,-1.40837
43.7887,593.929,-117.148,-1.40635
43.7987,592.758,-117.162,-1.40433
43.8087,591.586,-117.176,-1.40232
43.8187,590.414,-117.19,-1.40031
43.8287,589.242,-117.204,-1.3983
43.8386,588.07,-117.218,-1.39629
43.8486,586.897,-117.231,-1.39428
43.8586,585.725,-117.245,-1.39228
43.8686,584.552,-117.259,-1.39028
43.8786,583.38,-117.273,-1.38828
43.8886,582.207,-117.287,-1.38629
43.8986,581.034,-117.301,-1.3843
43.9086,579.861,-117.315,-1.38231
43.9186,578.687,-117.329,-1.38032
43.9286,577.514,-117.342,-1.37834
43.9386,576.34,-117.356,-1.37636
43.9486,575.167,-117.37,-1.37438
43.9586,573.993,-117.384,-1.3724
43.9686,572.819,-117.397,-1.37043
43.9786,571.645,-117.411,-1.36846
43.9886,570.471,-117.425,-1.36649
43.9986,569.296,-117.438,-1.36453
44.0086,568.122,-117.452,-1.36256
44.0186,566.947,-117.465,-1.3606
44.0286,565.772,-117.479,-1.35864
44.0386,564.597,-117.493,-1.35669
44.0486,563.422,-117.506,-1.35474
44.0586,562.247,-117.52,-1.35279
44.0686,561.072,-117.533,-1.35084
44.0786,559.896,-117.547,-1.34889
44.0886,558.721,-117.56,-1.34695
44.0986,557.545,-117.574,-1.34501
44.1086,556.369,-117.587,-1.34307
44.1186,555.193,-117.6,-1.34114
44.1286,554.017,-117.614,-1.33921
44.1386,552.841,-117.627,-1.33728
44.1486,551.664,-117.641,-1.33535
44.1586,550.488,-117.654,-1.33343
44.1686,549.311,-117.667,-1.33151
44.1786,548.134,-117.681,-1.32959
44.1886,546.957,-117.694,-1.32767
44.1986,545.78,-117.707,-1.32576
44.2086,544.603,-117.72,-1.32385
44.2186,543.426,-117.733,-1.32194
44.2286,542.248,-117.747,-1.32003
44.2386,541.071,-117.76,-1.31813
44.2486,539.893,-117.773,-1.31622
44.2586,538.715,-117.786,-1.31433
44.2686,537.537,-117.799,-1.31243
44.2786,536.359,-117.812,-1.31054
44.2886,535.181,-117.826,-1.30864
44.2986,534.002,-117.839,-1.30676
44.3086,532.824,-117.852,-1.30487
44.3186,531.645,-117.865,-1.30299
44.3286,530.466,-117.878,-1.3011
44.3386,529.287,-117.891,-1.29923
44.3486,528.108,-117.904,-1.29735
44.3586,526.929,-117.917,-1.29548
44.3686,525.75,-117.93,-1.29361
44.3786,524.57,-117.942,-1.29174
44.3886,523.391,-117.955,-1.28987
44.3986,522.211,-117.968,-1.28801
44.4086,521.031,-117.981,-1.28615
44.4186,519.851,-117.994,-1.28429
44.4286,518.671,-118.007,-1.28243
44.4385,517.491,-118.02,-1.28058
44.4485,516.311,-118.032,-1.27873
44.4585,515.13,-118.045,-1.27688
44.4685,513.95,-118.058,-1.27503
44.4785,512.769,-118.071,-1.27319
44.4885,511.588,-118.083,-1.27135
44.4985,510.407,-118.096,-1.26951
44.5085,509.226,-118.109,-1.26767
44.5185,508.045,-118.121,-1.26584
44.5285,506.864,-118.134,-1.264
44.5385,505.682,-118.147,-1.26217
44.5485,504.501,-118.159,-1.26035
44.5585,503.319,-118.172,-1.25852
44.5685,502.137,-118.184,-1.2567
44.5785,500.955,-118.197,-1.25488
44.5885,499.773,-118.209,-1.25307
44.5985,498.591,-118.222,-1.25125
44.6085,497.408,-118.234,-1.24944
44.6185,496.226,-118.247,-1.24763
44.6285,495.043,-118.259,-1.24582
44.6385,493.861,-118.272,-1.24402
44.6485,492.678,-118.284,-1.24222
44.6585,491.495,-118.297,-1.24042
44.6685,490.312,-118.309,-1.23862
44.6785,489.129,-118.321,-1.23682
44.6885,487.945,-118.334,-1.23503
44.6985,486.762,-118.346,-1.23324
44.7085,485.578,-118.358,-1.23145
44.7185,484.394,-118.371,-1.22967
44.7285,483.211,-118.383,-1.22789
44.7385,482.027,-118.395,-1.22611
44.7485,480.843,-118.407,-1.22433
44.7585,479.658,-118.42,-1.22255
44.7685,478.474,-118.432,-1.22078
44.7785,477.29,-118.444,-1.21901
44.7885,476.105,-118.456,-1.21724
44.7985,474.92,-118.468,-1.21547
44.8085,473.735,-118.481,-1.21371
44.8185,472.551,-118.493,-1.21195
44.8285,471.365,-118.505,-1.21019
44.8385,470.18,-118.517,-1.20843
44.8485,468.995,-118.529,-1.20668
44.8585,467.81,-118.541,-1.20492
44.8685,466.624,-118.553,-1.20318
44.8785,465.438,-118.565,-1.20143
44.8885,464.253,-118.577,-1.19968
44.8985,463.067,-118.589,-1.19794
44.9085,461.881,-118.601,-1.1962
44.9185,460.695,-118.613,-1.19446
44.9285,459.508,-118.625,-1.19273
44.9385,458.322,-118.637,-1.19099
44.9485,457.136,-118.649,-1.18926
44.9585,455.949,-118.66,-1.18753
44.9685,454.762,-118.672,-1.18581
44.9785,453.575,-118.684,-1.18408
44.9885,452.388,-118.696,-1.18236
44.9985,451.201,-118.708,-1.18064
45.0085,450.014,-118.72,-1.17893
45.0185,448.827,-118.731,-1.17721
45.0285,447.639,-118.743,-1.1755
45.0384,446.452,-118.755,-1.17379
45.0484,445.264,-118.767,-1.17208
45.0584,444.076,-118.778,-1.17038
45.0684,442.888,-118.79,-1.16867
45.0784,441.7,-118.802,-1.16697
45.0884,440.512,-118.813,-1.16528
45.0984,439.324,-118.825,-1.16358
45.1084,438.136,-118.837,-1.16189
45.1184,436.947,-118.848,-1.1602
45.1284,435.759,-118.86,-1.15851
45.1384,434.57,-118.871,-1.15682
45.1484,433.381,-118.883,-1.15514
45.1584,432.192,-118.894,-1.15345
45.1684,431.003,-118.906,-1.15177
45.1784,429.814,-118.917,-1.1501
45.1884,428.625,-118.929,-1.14842
45.1984,427.435,-118.94,-1.14675
45.2084,426.246,-118.952,-1.14508
45.2184,425.056,-118.963,-1.14341
45.2284,423.866,-118.975,-1.14174
45.2384,422.676,-118.986,-1.14008
45.2484,421.486,-118.997,-1.13842
45.2584,420.296,-119.009,-1.13676
45.2684,419.106,-119.02,-1.1351
45.2784,417.916,-119.032,-1.13344
45.2884,416.725,-119.043,-1.13179
45.2984,415.535,-119.054,-1.13014
45.3084,414.344,-119.065,-1.12849
45.3184,413.153,-119.077,-1.12685
45.3284,411.963,-119.088,-1.12521
45.3384,410.772,-119.099,-1.12356
45.3484,409.581,-119.11,-1.12192
45.3584,408.389,-119.122,-1.12029
45.3684,407.198,-119.133,-1.11865
45.3784,406.007,-119.144,-1.11702
45.3884,404.815,-119.155,-1.11539
45.3984,403.623,-119.166,-1.11376
45.4084,402.432,-119.177,-1.11214
45.4184,401.24,-119.188,-1.11051
45.4284,400.048,-119.2,-1.10889
45.4384,398.856,-119.211,-1.10727
45.4484,397.663,-119.222,-1.10565
45.4584,396.471,-119.233,-1.10404
45.4684,395.279,-119.244,-1.10243
45.4784,394.086,-119.255,-1.10082
45.4884,392.893,-119.266,-1.09921
45.4984,391.701,-119.277,-1.0976
45.5084,390.508,-119.288,-1.096
45.5184,389.315,-119.299,-1.0944
45.5284,388.122,-119.31,-1.0928
45.5384,386.928,-119.32,-1.0912
45.5484,385.735,-119.331,-1.08961
45.5584,384.542,-119.342,-1.08801
45.5684,383.348,-119.353,-1.08642
45.5784,382.155,-119.364,-1.08484
45.5884,380.961,-119.375,-1.08325
45.5984,379.767,-119.386,-1.08167
45.6084,378.573,-119.396,-1.08008
45.6184,377.379,-119.407,-1.0785
45.6283,376.185,-119.418,-1.07693
45.6383,374.99,-119.429,-1.07535
45.6483,373.796,-119.439,-1.07378
45.6583,372.602,-119.45,-1.07221
45.6683,371.407,-119.461,-1.07064
45.6783,370.212,-119.472,-1.06907
45.6883,369.017,-119.482,-1.06751
45.6983,367.822,-119.493,-1.06594
45.7083,366.627,-119.504,-1.06439
45.7183,365.432,-119.514,-1.06283
45.7283,364.237,-119.525,-1.06127
45.7383,363.042,-119.535,-1.05972
45.7483,361.846,-119.546,-1.05817
45.7583,360.651,-119.557,-1.05662
45.7683,359.455,-119.567,-1.05507
45.7783,358.259,-119.578,-1.05352
45.7883,357.063,-119.588,-1.05198
45.7983,355.867,-119.599,-1.05044
45.8083,354.671,-119.609,-1.0489
45.8183,353.475,-119.62,-1.04736
45.8283,352.279,-119.63,-1.04583
45.8383,351.082,-119.641,-1.04429
45.8483,349.886,-119.651,-1.04276
45.8583,348.689,-119.661,-1.04124
45.8683,347.493,-119.672,-1.03971
45.8783,346.296,-119.682,-1.03818
45.8883,345.099,-119.693,-1.03666
45.8983,343.902,-119.703,-1.03514
45.9083,342.705,-119.713,-1.03362
45.9183,341.507,-119.724,-1.03211
45.9283,340.31,-119.734,-1.03059
45.9383,339.113,-119.744,-1.02908
45.9483,337.915,-119.754,-1.02757
45.9583,336.717,-119.765,-1.02606
45.9683,335.52,-119.775,-1.02456
45.9783,334.322,-119.785,-1.02306
45.9883,333.124,-119.795,-1.02156
45.9983,331.926,-119.806,-1.02006
46.0083,330.728,-119.816,-1.01856
46.0183,329.529,-119.826,-1.01706
46.0283,328.331,-119.836,-1.01557
46.0383,327.133,-119.846,-1.01408
46.0483,325.934,-119.856,-1.01259
46.0583,324.735,-119.866,-1.01111
46.0683,323.537,-119.877,-1.00962
46.0783,322.338,-119.887,-1.00814
46.0883,321.139,-119.897,-1.00666
46.0983,319.94,-119.907,-1.00518
46.1083,318.741,-119.917,-1.0037
46.1183,317.541,-119.927,-1.00223
46.1283,316.342,-119.937,-1.00076
46.1383,315.142,-119.947,-0.999286
46.1483,313.943,-119.957,-0.997818
46.1583,312.743,-119.967,-0.996351
46.1683,311.543,-119.977,-0.994887
46.1783,310.344,-119.987,-0.993425
46.1883,309.144,-119.997,-0.991965
46.1983,307.944,-120.006,-0.990507
46.2083,306.743,-120.016,-0.989052
46.2183,305.543,-120.026,-0.987598
46.2282,304.343,-120.036,-0.986147
46.2382,303.142,-120.046,-0.984696
46.2482,301.942,-120.056,-0.983248
46.2582,300.741,-120.066,-0.981801
46.2682,299.54,-120.075,-0.980357
46.2782,298.339,-120.085,-0.978915
46.2882,297.138,-120.095,-0.977476
46.2982,295.937,-120.105,-0.976038
46.3082,294.736,-120.114,-0.974602
46.3182,293.535,-120.124,-0.973169
46.3282,292.334,-120.134,-0.971736
46.3382,291.132,-120.144,-0.970306
46.3482,289.931,-120.153,-0.968878
46.3582,288.729,-120.163,-0.967452
46.3682,287.527,-120.173,-0.966027
46.3782,286.326,-120.182,-0.964606
46.3882,285.124,-120.192,-0.963185
46.3982,283.922,-120.202,-0.961768
46.4082,282.72,-120.211,-0.960352
46.4182,281.517,-120.221,-0.958937
46.4282,280.315,-120.23,-0.957525
46.4382,279.113,-120.24,-0.956115
46.4482,277.91,-120.249,-0.954707
46.4582,276.708,-120.259,-0.953301
46.4682,275.505,-120.268,-0.951896
46.4782,274.302,-120.278,-0.950494
46.4882,273.099,-120.287,-0.949093
46.4982,271.896,-120.297,-0.947694
46.5082,270.693,-120.306,-0.946298
46.5182,269.49,-120.316,-0.944904
46.5282,268.287,-120.325,-0.943511
46.5382,267.083,-120.335,-0.94212
46.5482,265.88,-120.344,-0.940731
46.5582,264.676,-120.354,-0.939344
46.5682,263.473,-120.363,-0.93796
46.5782,262.269,-120.372,-0.936577
46.5882,261.065,-120.382,-0.935195
46.5982,259.861,-120.391,-0.933816
46.6082,258.657,-120.4,-0.932439
46.6182,257.453,-120.41,-0.931064
46.6282,256.249,-120.419,-0.929691
46.6382,255.045,-120.428,-0.928319
46.6482,253.84,-120.437,-0.926949
46.6582,252.636,-120.447,-0.925582
46.6682,251.431,-120.456,-0.924216
46.6782,250.227,-120.465,-0.922853
46.6882,249.022,-120.474,-0.921491
46.6982,247.817,-120.484,-0.920131
46.7082,246.612,-120.493,-0.918773
46.7182,245.407,-120.502,-0.917418
46.7282,244.202,-120.511,-0.916064
46.7382,242.997,-120.52,-0.914711
46.7482,241.792,-120.529,-0.91336
46.7582,240.586,-120.538,-0.912012
46.7682,239.381,-120.548,-0.910666
46.7782,238.175,-120.557,-0.909321
46.7882,236.97,-120.566,-0.907977
46.7982,235.764,-120.575,-0.906637
46.8082,234.558,-120.584,-0.905298
46.8181,233.352,-120.593,-0.903961
46.8281,232.146,-120.602,-0.902625
46.8381,230.94,-120.611,-0.901291
46.8481,229.734,-120.62,-0.89996
46.8581,228.527,-120.629,-0.89863
46.8681,227.321,-120.638,-0.897302
46.8781,226.115,-120.647,-0.895977
46.8881,224.908,-120.656,-0.894653
46.8981,223.701,-120.665,-0.89333
46.9081,222.495,-120.674,-0.892009
46.9181,221.288,-120.683,-0.890691
46.9281,220.081,-120.691,-0.889374
46.9381,218.874,-120.7,-0.88806
46.9481,217.667,-120.709,-0.886746
46.9581,216.46,-120.718,-0.885436
46.9681,215.252,-120.727,-0.884126
46.9781,214.045,-120.736,-0.882819
46.9881,212.837,-120.745,-0.881512
46.9981,211.63,-120.753,-0.880209
47.0081,210.422,-120.762,-0.878907
47.0181,209.215,-120.771,-0.877607
47.0281,208.007,-120.78,-0.876309
47.0381,206.799,-120.788,-0.875012
47.0481,205.591,-120.797,-0.873717
47.0581,204.383,-120.806,-0.872424
47.0681,203.175,-120.815,-0.871133
47.0781,201.967,-120.823,-0.869843
47.0881,200.758,-120.832,-0.868556
47.0981,199.55,-120.841,-0.867271
47.1081,198.341,-120.849,-0.865987
47.1181,197.133,-120.858,-0.864705
47.1281,195.924,-120.867,-0.863425
47.1381,194.715,-120.875,-0.862147
47.1481,193.506,-120.884,-0.86087
47.1581,192.298,-120.892,-0.859596
47.1681,191.089,-120.901,-0.858323
47.1781,189.879,-120.91,-0.857051
47.1881,188.67,-120.918,-0.855783
47.1981,187.461,-120.927,-0.854515
47.2081,186.252,-120.935,-0.853249
47.2181,185.042,-120.944,-0.851985
47.2281,183.833,-120.952,-0.850723
47.2381,182.623,-120.961,-0.849462
47.2481,181.413,-120.969,-0.848204
47.2581,180.204,-120.978,-0.846947
47.2681,178.994,-120.986,-0.845692
47.2781,177.784,-120.995,-0.844439
47.2881,176.574,-121.003,-0.843188
